"REF_DATE","GEO","DGUID","Companies","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passengers","Number","223","thousands","3","v20682003","1.3.7","","..","","","0"
"2010","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682004","1.3.8","","..","","","0"
"2010","Canada","2016A000011124","Canadian Pacific","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682005","1.3.9","","..","","","0"
"2010","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681993","1.3.10","","..","","","1"
"2010","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681994","1.3.11","","..","","","1"
"2010","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681995","1.3.12","","..","","","1"
"2010","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681996","1.3.13","","..","","","1"
"2010","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681997","1.3.14","","..","","","1"
"2010","Canada","2016A000011124","VIA Rail","Revenue freight, tonnes","Number","223","thousands","3","v20682006","1.4.1","","..","","","0"
"2010","Canada","2016A000011124","VIA Rail","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682012","1.4.2","","..","","","0"
"2010","Canada","2016A000011124","VIA Rail","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682013","1.4.3","","..","","","0"
"2010","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682014","1.4.4","","..","","","0"
"2010","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682015","1.4.5","","..","","","0"
"2010","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682016","1.4.6","","..","","","0"
"2010","Canada","2016A000011124","VIA Rail","Revenue passengers, passengers","Number","223","thousands","3","v20682017","1.4.7","","..","","","0"
"2010","Canada","2016A000011124","VIA Rail","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682018","1.4.8","","..","","","0"
"2010","Canada","2016A000011124","VIA Rail","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682019","1.4.9","","..","","","0"
"2010","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682007","1.4.10","","..","","","1"
"2010","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682008","1.4.11","","..","","","1"
"2010","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682009","1.4.12","","..","","","1"
"2010","Canada","2016A000011124","VIA Rail","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682010","1.4.13","","..","","","1"
"2010","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682011","1.4.14","","..","","","1"
"2010","Canada","2016A000011124","Regional railways","Revenue freight, tonnes","Number","223","thousands","3","v20682020","1.5.1","74191","","","","0"
"2010","Canada","2016A000011124","Regional railways","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682026","1.5.2","13492930","","","","0"
"2010","Canada","2016A000011124","Regional railways","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682027","1.5.3","182","","","","0"
"2010","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682028","1.5.4","76247","","","","0"
"2010","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682029","1.5.5","13874894","","","","0"
"2010","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682030","1.5.6","182","","","","0"
"2010","Canada","2016A000011124","Regional railways","Revenue passengers, passengers","Number","223","thousands","3","v20682031","1.5.7","115","","","","0"
"2010","Canada","2016A000011124","Regional railways","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682032","1.5.8","32048","","","","0"
"2010","Canada","2016A000011124","Regional railways","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682033","1.5.9","278","","","","0"
"2010","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682021","1.5.10","61.8","","","","1"
"2010","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682022","1.5.11","5.5","","","","1"
"2010","Canada","2016A000011124","Regional railways","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682023","1.5.12","87.8","","","","1"
"2010","Canada","2016A000011124","Regional railways","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682024","1.5.13","49.5","","","","1"
"2010","Canada","2016A000011124","Regional railways","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682025","1.5.14","47.3","","","","1"
"2011","Canada","2016A000011124","Total companies","Revenue freight, tonnes","Number","223","thousands","3","v20681964","1.1.1","330674","","","","0"
"2011","Canada","2016A000011124","Total companies","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681970","1.1.2","352090944","","","","0"
"2011","Canada","2016A000011124","Total companies","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681971","1.1.3","1065","","","","0"
"2011","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681972","1.1.4","334490","","","","0"
"2011","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681973","1.1.5","354450082","","","","0"
"2011","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681974","1.1.6","1060","","","","0"
"2011","Canada","2016A000011124","Total companies","Revenue passengers, passengers","Number","223","thousands","3","v20681975","1.1.7","4283","","","","0"
"2011","Canada","2016A000011124","Total companies","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681976","1.1.8","1404390","","","","0"
"2011","Canada","2016A000011124","Total companies","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681977","1.1.9","328","","","","0"
"2011","Canada","2016A000011124","Total companies","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681965","1.1.10","92.3","","","","1"
"2011","Canada","2016A000011124","Total companies","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681966","1.1.11","6.8","","","","1"
"2011","Canada","2016A000011124","Total companies","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681967","1.1.12","55.1","","","","1"
"2011","Canada","2016A000011124","Total companies","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681968","1.1.13","34.2","","","","1"
"2011","Canada","2016A000011124","Total companies","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681969","1.1.14","38.3","","","","1"
"2011","Canada","2016A000011124","Canadian National","Revenue freight, tonnes","Number","223","thousands","3","v20681978","1.2.1","","..","","","0"
"2011","Canada","2016A000011124","Canadian National","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681984","1.2.2","","..","","","0"
"2011","Canada","2016A000011124","Canadian National","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681985","1.2.3","","..","","","0"
"2011","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681986","1.2.4","","..","","","0"
"2011","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681987","1.2.5","","..","","","0"
"2011","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681988","1.2.6","","..","","","0"
"2011","Canada","2016A000011124","Canadian National","Revenue passengers, passengers","Number","223","thousands","3","v20681989","1.2.7","","..","","","0"
"2011","Canada","2016A000011124","Canadian National","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681990","1.2.8","","..","","","0"
"2011","Canada","2016A000011124","Canadian National","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681991","1.2.9","","..","","","0"
"2011","Canada","2016A000011124","Canadian National","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681979","1.2.10","","..","","","1"
"2011","Canada","2016A000011124","Canadian National","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681980","1.2.11","","..","","","1"
"2011","Canada","2016A000011124","Canadian National","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681981","1.2.12","","..","","","1"
"2011","Canada","2016A000011124","Canadian National","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681982","1.2.13","","..","","","1"
"2011","Canada","2016A000011124","Canadian National","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681983","1.2.14","","..","","","1"
"2011","Canada","2016A000011124","Canadian Pacific","Revenue freight, tonnes","Number","223","thousands","3","v20681992","1.3.1","","..","","","0"
"2011","Canada","2016A000011124","Canadian Pacific","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681998","1.3.2","","..","","","0"
"2011","Canada","2016A000011124","Canadian Pacific","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681999","1.3.3","","..","","","0"
"2011","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682000","1.3.4","","..","","","0"
"2011","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682001","1.3.5","","..","","","0"
"2011","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682002","1.3.6","","..","","","0"
"2011","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passengers","Number","223","thousands","3","v20682003","1.3.7","","..","","","0"
"2011","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682004","1.3.8","","..","","","0"
"2011","Canada","2016A000011124","Canadian Pacific","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682005","1.3.9","","..","","","0"
"2011","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681993","1.3.10","","..","","","1"
"2011","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681994","1.3.11","","..","","","1"
"2011","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681995","1.3.12","","..","","","1"
"2011","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681996","1.3.13","","..","","","1"
"2011","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681997","1.3.14","","..","","","1"
"2011","Canada","2016A000011124","VIA Rail","Revenue freight, tonnes","Number","223","thousands","3","v20682006","1.4.1","","..","","","0"
"2011","Canada","2016A000011124","VIA Rail","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682012","1.4.2","","..","","","0"
"2011","Canada","2016A000011124","VIA Rail","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682013","1.4.3","","..","","","0"
"2011","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682014","1.4.4","","..","","","0"
"2011","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682015","1.4.5","","..","","","0"
"2011","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682016","1.4.6","","..","","","0"
"2011","Canada","2016A000011124","VIA Rail","Revenue passengers, passengers","Number","223","thousands","3","v20682017","1.4.7","","..","","","0"
"2011","Canada","2016A000011124","VIA Rail","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682018","1.4.8","","..","","","0"
"2011","Canada","2016A000011124","VIA Rail","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682019","1.4.9","","..","","","0"
"2011","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682007","1.4.10","","..","","","1"
"2011","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682008","1.4.11","","..","","","1"
"2011","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682009","1.4.12","","..","","","1"
"2011","Canada","2016A000011124","VIA Rail","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682010","1.4.13","","..","","","1"
"2011","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682011","1.4.14","","..","","","1"
"2011","Canada","2016A000011124","Regional railways","Revenue freight, tonnes","Number","223","thousands","3","v20682020","1.5.1","83205","","","","0"
"2011","Canada","2016A000011124","Regional railways","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682026","1.5.2","14161467","","","","0"
"2011","Canada","2016A000011124","Regional railways","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682027","1.5.3","170","","","","0"
"2011","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682028","1.5.4","83035","","","","0"
"2011","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682029","1.5.5","14468803","","","","0"
"2011","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682030","1.5.6","174","","","","0"
"2011","Canada","2016A000011124","Regional railways","Revenue passengers, passengers","Number","223","thousands","3","v20682031","1.5.7","122","","","","0"
"2011","Canada","2016A000011124","Regional railways","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682032","1.5.8","24696","","","","0"
"2011","Canada","2016A000011124","Regional railways","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682033","1.5.9","203","","","","0"
"2011","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682021","1.5.10","61.2","","","","1"
"2011","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682022","1.5.11","6.1","","","","1"
"2011","Canada","2016A000011124","Regional railways","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682023","1.5.12","91.4","","","","1"
"2011","Canada","2016A000011124","Regional railways","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682024","1.5.13","49.3","","","","1"
"2011","Canada","2016A000011124","Regional railways","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682025","1.5.14","45.8","","","","1"
"2012","Canada","2016A000011124","Total companies","Revenue freight, tonnes","Number","223","thousands","3","v20681964","1.1.1","340414","","","","0"
"2012","Canada","2016A000011124","Total companies","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681970","1.1.2","371074437","","","","0"
"2012","Canada","2016A000011124","Total companies","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681971","1.1.3","1090","","","","0"
"2012","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681972","1.1.4","345484","","","","0"
"2012","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681973","1.1.5","373369231","","","","0"
"2012","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681974","1.1.6","1081","","","","0"
"2012","Canada","2016A000011124","Total companies","Revenue passengers, passengers","Number","223","thousands","3","v20681975","1.1.7","4056","","","","0"
"2012","Canada","2016A000011124","Total companies","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681976","1.1.8","1373801","","","","0"
"2012","Canada","2016A000011124","Total companies","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681977","1.1.9","339","","","","0"
"2012","Canada","2016A000011124","Total companies","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681965","1.1.10","94.8","","","","1"
"2012","Canada","2016A000011124","Total companies","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681966","1.1.11","6.9","","","","1"
"2012","Canada","2016A000011124","Total companies","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681967","1.1.12","55.6","","","","1"
"2012","Canada","2016A000011124","Total companies","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681968","1.1.13","34.4","","","","1"
"2012","Canada","2016A000011124","Total companies","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681969","1.1.14","39.6","","","","1"
"2012","Canada","2016A000011124","Canadian National","Revenue freight, tonnes","Number","223","thousands","3","v20681978","1.2.1","","..","","","0"
"2012","Canada","2016A000011124","Canadian National","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681984","1.2.2","","..","","","0"
"2012","Canada","2016A000011124","Canadian National","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681985","1.2.3","","..","","","0"
"2012","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681986","1.2.4","","..","","","0"
"2012","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681987","1.2.5","","..","","","0"
"2012","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681988","1.2.6","","..","","","0"
"2012","Canada","2016A000011124","Canadian National","Revenue passengers, passengers","Number","223","thousands","3","v20681989","1.2.7","","..","","","0"
"2012","Canada","2016A000011124","Canadian National","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681990","1.2.8","","..","","","0"
"2012","Canada","2016A000011124","Canadian National","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681991","1.2.9","","..","","","0"
"2012","Canada","2016A000011124","Canadian National","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681979","1.2.10","","..","","","1"
"2012","Canada","2016A000011124","Canadian National","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681980","1.2.11","","..","","","1"
"2012","Canada","2016A000011124","Canadian National","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681981","1.2.12","","..","","","1"
"2012","Canada","2016A000011124","Canadian National","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681982","1.2.13","","..","","","1"
"2012","Canada","2016A000011124","Canadian National","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681983","1.2.14","","..","","","1"
"2012","Canada","2016A000011124","Canadian Pacific","Revenue freight, tonnes","Number","223","thousands","3","v20681992","1.3.1","","..","","","0"
"2012","Canada","2016A000011124","Canadian Pacific","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681998","1.3.2","","..","","","0"
"2012","Canada","2016A000011124","Canadian Pacific","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681999","1.3.3","","..","","","0"
"2012","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682000","1.3.4","","..","","","0"
"2012","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682001","1.3.5","","..","","","0"
"2012","Canada","2016A000011124","Canadian Pacific","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682002","1.3.6","","..","","","0"
"2012","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passengers","Number","223","thousands","3","v20682003","1.3.7","","..","","","0"
"2012","Canada","2016A000011124","Canadian Pacific","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682004","1.3.8","","..","","","0"
"2012","Canada","2016A000011124","Canadian Pacific","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682005","1.3.9","","..","","","0"
"2012","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681993","1.3.10","","..","","","1"
"2012","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681994","1.3.11","","..","","","1"
"2012","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681995","1.3.12","","..","","","1"
"2012","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681996","1.3.13","","..","","","1"
"2012","Canada","2016A000011124","Canadian Pacific","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681997","1.3.14","","..","","","1"
"2012","Canada","2016A000011124","VIA Rail","Revenue freight, tonnes","Number","223","thousands","3","v20682006","1.4.1","","..","","","0"
"2012","Canada","2016A000011124","VIA Rail","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682012","1.4.2","","..","","","0"
"2012","Canada","2016A000011124","VIA Rail","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682013","1.4.3","","..","","","0"
"2012","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682014","1.4.4","","..","","","0"
"2012","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682015","1.4.5","","..","","","0"
"2012","Canada","2016A000011124","VIA Rail","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682016","1.4.6","","..","","","0"
"2012","Canada","2016A000011124","VIA Rail","Revenue passengers, passengers","Number","223","thousands","3","v20682017","1.4.7","","..","","","0"
"2012","Canada","2016A000011124","VIA Rail","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682018","1.4.8","","..","","","0"
"2012","Canada","2016A000011124","VIA Rail","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682019","1.4.9","","..","","","0"
"2012","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682007","1.4.10","","..","","","1"
"2012","Canada","2016A000011124","VIA Rail","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682008","1.4.11","","..","","","1"
"2012","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682009","1.4.12","","..","","","1"
"2012","Canada","2016A000011124","VIA Rail","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682010","1.4.13","","..","","","1"
"2012","Canada","2016A000011124","VIA Rail","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682011","1.4.14","","..","","","1"
"2012","Canada","2016A000011124","Regional railways","Revenue freight, tonnes","Number","223","thousands","3","v20682020","1.5.1","84776","","","","0"
"2012","Canada","2016A000011124","Regional railways","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20682026","1.5.2","14131467","","","","0"
"2012","Canada","2016A000011124","Regional railways","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682027","1.5.3","167","","","","0"
"2012","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20682028","1.5.4","85796","","","","0"
"2012","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20682029","1.5.5","14348037","","","","0"
"2012","Canada","2016A000011124","Regional railways","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20682030","1.5.6","167","","","","0"
"2012","Canada","2016A000011124","Regional railways","Revenue passengers, passengers","Number","223","thousands","3","v20682031","1.5.7","98","","","","0"
"2012","Canada","2016A000011124","Regional railways","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20682032","1.5.8","19866","","","","0"
"2012","Canada","2016A000011124","Regional railways","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20682033","1.5.9","203","","","","0"
"2012","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per freight train","Number","223","units ","0","v20682021","1.5.10","77.9","","","","1"
"2012","Canada","2016A000011124","Regional railways","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20682022","1.5.11","7.0","","","","1"
"2012","Canada","2016A000011124","Regional railways","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20682023","1.5.12","77.0","","","","1"
"2012","Canada","2016A000011124","Regional railways","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20682024","1.5.13","49.5","","","","1"
"2012","Canada","2016A000011124","Regional railways","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20682025","1.5.14","42.2","","","","1"
"2013","Canada","2016A000011124","Total companies","Revenue freight, tonnes","Number","223","thousands","3","v20681964","1.1.1","350309","","","","0"
"2013","Canada","2016A000011124","Total companies","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681970","1.1.2","386132246","","","","0"
"2013","Canada","2016A000011124","Total companies","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681971","1.1.3","1102","","","","0"
"2013","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681972","1.1.4","357894","","","","0"
"2013","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681973","1.1.5","389197114","","","","0"
"2013","Canada","2016A000011124","Total companies","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681974","1.1.6","1087","","","","0"
"2013","Canada","2016A000011124","Total companies","Revenue passengers, passengers","Number","223","thousands","3","v20681975","1.1.7","3992","","","","0"
"2013","Canada","2016A000011124","Total companies","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681976","1.1.8","1365414","","","","0"
"2013","Canada","2016A000011124","Total companies","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681977","1.1.9","342","","","","0"
"2013","Canada","2016A000011124","Total companies","Transportation services, averages, cars per freight train","Number","223","units ","0","v20681965","1.1.10","99.0","","","","1"
"2013","Canada","2016A000011124","Total companies","Transportation services, averages, cars per passenger train","Number","223","units ","0","v20681966","1.1.11","6.4","","","","1"
"2013","Canada","2016A000011124","Total companies","Transportation services, averages, freight carload","Tonnes","287","units ","0","v20681967","1.1.12","56.6","","","","1"
"2013","Canada","2016A000011124","Total companies","Transportation services, averages, empty freight car-kilometres","Percent","239","units ","0","v20681968","1.1.13","34.2","","","","1"
"2013","Canada","2016A000011124","Total companies","Transportation services, averages, freight train speed","Kilometres per hour","197","units ","0","v20681969","1.1.14","39.1","","","","1"
"2013","Canada","2016A000011124","Canadian National","Revenue freight, tonnes","Number","223","thousands","3","v20681978","1.2.1","","..","","","0"
"2013","Canada","2016A000011124","Canadian National","Revenue freight, tonne-kilometres","Number","223","thousands","3","v20681984","1.2.2","","..","","","0"
"2013","Canada","2016A000011124","Canadian National","Revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681985","1.2.3","","..","","","0"
"2013","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, tonnes","Number","223","thousands","3","v20681986","1.2.4","","..","","","0"
"2013","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, tonne-kilometres","Number","223","thousands","3","v20681987","1.2.5","","..","","","0"
"2013","Canada","2016A000011124","Canadian National","Revenue and non-revenue freight, average haul on each railway","Kilometres","196","units ","0","v20681988","1.2.6","","..","","","0"
"2013","Canada","2016A000011124","Canadian National","Revenue passengers, passengers","Number","223","thousands","3","v20681989","1.2.7","","..","","","0"
"2013","Canada","2016A000011124","Canadian National","Revenue passengers, passenger-kilometres","Number","223","thousands","3","v20681990","1.2.8","","..","","","0"
"2013","Canada","2016A000011124","Canadian National","Revenue passengers, average passenger journey per ticket","Kilometres","196","units ","0","v20681991","1.2.9","","..","","","0"
